user_id,avg_monthly_spend,data_usage_gb,days_since_last_recharge,signal_strength_score,active_plan,support_tickets_open,churn
2332-TODQS,25.05,3.21,17,0.9064,Standard,2,0
6171-ZTVYB,66.25,28.28,16,0.3482,Flexi,2,0
3675-EQOZA,20.65,2.96,12,0.6316,Flexi,1,0
3934-HXCFZ,99.25,41.22,17,0.9174,Flexi,2,1
2550-AEVRU,53.45,25.31,8,0.8061,Standard,1,0
1724-IQWNM,19.3,0.86,21,0.6067,Flexi,0,0
6199-IPCAO,26.1,0.0,17,0.7396,Premium,2,0
0386-CWRGM,19.4,2.69,13,0.6291,Premium,3,0
4299-OPXEJ,19.55,0.26,10,0.4901,Premium,0,0
0318-ZOPWS,20.15,3.27,11,0.2867,Premium,0,0
3384-CTMSF,104.1,38.26,9,0.6757,Flexi,0,0
2516-XSJKX,78.45,22.37,12,0.6935,Premium,0,0
5995-SNNEW,104.45,48.51,22,0.93,Flexi,1,0
2712-SYWAY,25.7,0.0,15,0.8457,Flexi,0,0
9306-CPCBC,74.25,36.93,22,0.7503,Flexi,2,1
4343-EJVQB,74.35,47.18,15,0.5566,Flexi,1,0
1641-BYBTK,20.2,2.98,12,0.9192,Flexi,1,0
3967-KXAPS,92.3,29.18,15,0.3997,Premium,1,0
0378-CJKPV,112.1,34.07,10,0.8209,Premium,0,0
9200-NLNPD,54.05,19.67,16,0.8918,Standard,1,0
4589-IUAJB,24.25,0.48,21,0.9178,Premium,0,0
1696-HXOWK,95.65,20.29,11,0.7992,Standard,0,0
0607-MVMGC,78.75,31.36,13,0.7809,Standard,1,0
4075-JFPGR,93.5,39.91,18,0.7834,Standard,2,0
5240-IJOQT,74.7,41.32,14,0.4628,Flexi,0,1
1964-SVLEA,19.7,0.11,12,0.7254,Standard,0,0
1024-GUALD,24.8,16.84,11,0.673,Flexi,1,1
9290-SHCMB,96.85,38.63,12,0.8237,Flexi,0,0
5502-RLUYV,103.95,61.93,14,0.9577,Flexi,0,1
2001-EWBQU,104.7,31.36,12,0.7651,Premium,0,0
0701-RFGFI,95.4,15.62,13,0.854,Flexi,1,0
3007-FDPEA,20.7,3.6,13,0.6541,Flexi,1,0
4718-DHSMV,35.8,14.66,17,0.8055,Flexi,1,0
9411-TPQQV,54.55,18.45,10,0.6215,Standard,0,0
8541-QVFKM,73.5,63.44,10,0.6596,Flexi,0,0
8337-MSSXB,86.3,56.5,9,0.6334,Flexi,0,1
3633-CDBUW,80.85,18.23,11,0.8837,Standard,2,0
4016-BJKTZ,108.9,17.88,17,0.7357,Premium,2,0
1324-NLTJE,55.0,22.1,16,0.8252,Flexi,0,1
4228-ZGYUW,90.05,45.49,9,0.6683,Flexi,1,1
1251-KRREG,54.4,10.02,9,0.5481,Flexi,1,1
2030-BTZRO,20.4,0.43,17,0.7707,Premium,1,0
2040-XBAVJ,114.45,60.89,16,0.705,Premium,0,0
6772-WFQRD,20.4,3.82,14,0.849,Standard,1,0
2325-NBPZG,74.55,30.65,11,0.8853,Flexi,0,0
7595-EUIVN,75.8,55.72,21,0.6746,Flexi,1,1
4712-UYOOI,20.0,4.06,13,0.7203,Flexi,0,0
1508-DFXCU,81.45,47.03,13,0.8742,Flexi,0,0
6937-GCDGQ,48.95,13.73,13,0.6779,Standard,1,0
1732-FEKLD,94.75,28.08,12,0.8142,Standard,1,0
9705-ZJBCG,54.15,14.53,12,0.8231,Standard,0,0
0744-BIKKF,86.65,36.25,20,0.9219,Premium,1,0
9063-ZGTUY,19.4,2.48,14,0.4592,Flexi,1,1
8465-SBRXP,94.9,63.74,15,0.7552,Premium,0,0
5614-DNZCE,64.9,13.64,18,0.6447,Premium,0,0
2724-FJDYW,54.85,18.12,12,0.7454,Standard,0,0
5981-ITEMU,97.1,51.81,13,0.9244,Flexi,0,1
6952-OMNWB,80.35,29.79,9,0.5581,Flexi,1,0
9305-CDSKC,99.65,29.4,15,0.9618,Flexi,2,1
2462-XIIJB,92.5,30.09,21,0.6561,Flexi,1,1
3266-FTKHB,19.15,0.74,18,0.7882,Premium,0,0
3511-APPBJ,99.95,44.58,4,0.8101,Standard,0,0
3985-HOYPM,19.4,0.0,16,0.4133,Standard,0,0
3519-ZKXGG,75.85,40.51,15,0.6225,Flexi,0,1
5307-DZCVC,85.95,31.26,13,0.9509,Flexi,1,1
6919-ELBGL,114.95,21.28,24,0.5908,Premium,0,0
5827-MWCZK,96.95,38.22,19,0.4241,Flexi,0,0
8461-EFQYM,24.25,2.68,11,0.7019,Standard,1,0
9046-JBFWA,19.15,2.65,21,0.8765,Flexi,1,0
1431-CYWMH,19.05,1.93,11,0.8456,Flexi,0,0
7801-KICAO,74.15,31.05,8,0.7567,Flexi,0,0
8859-DZTGQ,20.35,1.4,18,0.6161,Premium,0,0
6339-DKLMK,31.65,14.86,12,0.4636,Flexi,0,0
6838-YAUVY,95.1,44.33,11,0.4562,Premium,2,0
8286-AFUYI,47.95,13.5,13,0.4774,Flexi,0,0
1589-AGTLK,45.35,8.98,18,0.8223,Flexi,0,1
5666-CYCYZ,89.55,27.45,17,0.7191,Flexi,0,0
0839-QNXME,19.4,1.65,14,0.6143,Premium,0,0
5393-RXQSZ,79.6,72.25,16,0.6081,Flexi,1,1
2817-LVCPP,19.4,3.51,13,0.5638,Premium,1,0
5879-SESNB,75.25,49.71,14,0.4744,Flexi,1,0
8711-LOBKY,19.85,1.84,12,0.7234,Premium,0,0
8108-UXRQN,50.55,16.64,13,0.5931,Flexi,0,0
4248-HCETZ,79.65,47.66,14,0.9983,Flexi,0,1
5095-AESKG,91.5,42.65,21,0.8288,Flexi,0,1
2001-MCUUW,108.65,28.34,9,0.5554,Premium,1,0
3569-VLDHH,75.1,35.09,15,0.4968,Standard,2,0
8931-GJJIQ,83.3,45.06,13,0.6069,Flexi,0,1
3569-EDBPQ,84.35,39.94,12,0.6678,Flexi,0,0
9540-JYROE,70.1,38.17,15,0.6786,Flexi,0,1
4393-RYCRE,106.05,46.91,15,0.9627,Standard,0,0
3528-HFRIQ,52.3,18.91,14,0.6582,Flexi,1,0
8035-PWSEV,89.25,48.07,13,0.7136,Flexi,0,0
0822-QGCXA,83.85,31.8,9,0.8312,Flexi,0,0
2034-GDRCN,90.4,37.71,24,0.2434,Flexi,0,1
7435-ZNUYY,20.6,1.66,16,0.7504,Standard,0,0
1307-TVUFB,79.35,69.24,15,0.8202,Flexi,0,0
6120-RJKLU,79.95,29.54,19,0.8745,Premium,0,0
8519-IMDHU,85.6,51.72,11,0.9716,Flexi,0,1
5843-TTHGI,50.0,21.47,12,0.6637,Flexi,0,0
0052-YNYOT,20.55,4.24,11,0.8492,Standard,1,0
6029-CSMJE,25.65,24.89,19,0.8357,Flexi,1,0
3911-RSNHI,61.4,49.63,8,0.5851,Premium,1,0
0191-ZHSKZ,74.75,27.35,12,0.6705,Flexi,0,0
1051-EQPZR,19.6,2.97,19,0.8388,Flexi,1,0
2626-URJFX,50.9,19.21,20,0.6001,Flexi,1,1
7613-LLQFO,84.45,37.1,17,0.4537,Flexi,1,1
4910-GMJOT,94.6,8.24,9,0.6133,Flexi,0,1
7963-GQRMY,44.3,21.28,13,0.9231,Flexi,2,1
2235-EZAIK,79.2,10.1,16,0.7961,Premium,0,0
6986-IJDHX,86.3,24.38,13,0.5255,Flexi,0,1
7493-GVFIO,20.55,1.55,10,0.5011,Premium,1,0
9888-ZCUMM,60.05,19.41,13,0.7332,Premium,0,0
8348-HFYIV,49.25,14.74,10,0.8895,Flexi,1,1
2410-CIYFZ,20.4,3.27,12,0.4372,Flexi,0,0
2848-YXSMW,19.4,0.92,16,0.8189,Premium,0,0
8992-CEUEN,18.85,2.78,18,0.9795,Flexi,1,0
5360-LJCNJ,105.15,50.86,20,0.9569,Premium,0,0
2675-OTVVJ,89.45,52.65,16,0.6294,Flexi,0,0
0496-AHOOK,74.4,8.13,15,0.6406,Standard,1,0
6599-GZWCM,74.65,37.04,23,0.8436,Standard,0,0
6133-OZILE,35.2,16.62,18,0.5821,Flexi,0,0
4140-MUHUG,86.85,54.3,10,0.707,Flexi,1,1
5161-UBZXI,106.35,54.83,13,0.9278,Premium,0,0
0868-VJRDR,104.05,39.73,21,0.713,Premium,0,0
0885-HMGPY,69.4,16.11,20,0.5889,Premium,0,0
3999-QGRJH,69.7,43.27,13,0.5694,Flexi,2,1
4884-LEVMQ,20.45,1.34,10,0.8941,Premium,0,0
3230-IUALN,81.0,21.1,11,0.821,Premium,0,0
4116-TZAQJ,74.25,26.25,12,0.519,Flexi,1,1
5811-IWXYM,101.25,17.57,16,0.5366,Standard,1,0
1025-FALIX,69.05,33.21,16,0.8107,Flexi,0,0
0608-JDVEC,19.8,1.62,19,0.4585,Premium,1,0
8819-IMISP,80.45,37.74,14,0.6915,Flexi,0,0
1935-IMVBB,89.7,67.19,16,0.6329,Flexi,2,0
7321-VGNKU,70.35,47.37,15,0.8141,Flexi,0,0
6620-JDYNW,60.6,25.49,19,0.8547,Flexi,2,0
7706-DZNKK,20.45,2.48,21,0.8293,Flexi,2,0
6000-UKLWI,20.15,5.21,18,0.6727,Premium,0,0
7025-IWFHT,89.55,31.65,13,0.766,Standard,0,0
2085-JVGAD,20.35,2.55,17,0.892,Flexi,0,0
4854-SSLTN,59.5,7.31,13,0.8188,Premium,0,0
4547-KQRTM,80.05,28.34,12,0.829,Flexi,1,1
5854-KSRBJ,25.4,2.01,11,0.9541,Premium,1,0
3503-TYDAY,80.45,54.8,15,0.7903,Flexi,0,0
4893-GYUJU,19.35,2.21,18,0.7312,Standard,1,0
1735-XMJVH,19.35,1.78,14,0.8326,Flexi,2,0
6652-YFFJO,64.9,30.51,18,0.9918,Flexi,0,0
9717-IOAAF,25.85,4.04,13,0.8324,Premium,0,0
2105-PHWON,95.0,52.15,10,0.5926,Flexi,1,0
4018-KJYUY,20.15,1.54,11,0.7342,Flexi,2,0
1475-VWVDO,74.9,28.54,14,0.7915,Flexi,0,0
4282-YMKNA,74.75,40.09,12,0.9935,Flexi,4,1
4465-VDKIQ,77.8,67.75,17,0.589,Flexi,1,0
6476-YHMGA,76.5,29.23,7,0.7484,Flexi,0,0
8559-WNQZS,20.45,3.42,12,0.4,Premium,4,0
3482-ABPKK,54.3,6.67,16,0.8414,Standard,0,0
7771-CFQRQ,63.8,28.93,19,0.6826,Premium,0,0
7305-ZWMAJ,20.7,3.3,18,0.6037,Standard,1,0
0516-OOHAR,100.35,33.67,17,0.7669,Standard,1,0
6692-YQHXC,69.95,34.92,14,0.5973,Flexi,3,0
6615-NGGZJ,100.55,87.14,13,0.7939,Flexi,0,1
1114-CENIM,55.0,24.72,13,0.8512,Flexi,1,1
2927-CVULT,104.05,21.71,20,0.9068,Premium,0,0
0841-NULXI,35.55,33.37,12,0.7748,Flexi,0,1
3144-KMTWZ,93.25,48.79,13,0.725,Flexi,0,0
1502-XFCVR,106.45,37.97,18,0.6543,Standard,0,1
9529-OFXHY,87.75,53.31,14,0.7629,Flexi,1,0
8837-VVWLQ,84.95,68.25,11,0.4922,Flexi,0,1
8550-XSXUQ,70.55,15.71,15,0.6581,Standard,0,0
5734-EJKXG,118.6,58.67,12,0.476,Standard,0,0
0886-QGENL,101.25,38.37,17,0.8189,Flexi,0,1
4006-HKYHO,86.7,30.69,19,0.5825,Premium,0,0
1725-MIMXW,19.45,5.81,16,0.9497,Flexi,0,1
1120-BMWUB,53.9,31.3,16,0.8674,Flexi,0,1
6772-KSATR,81.7,24.14,11,0.571,Flexi,0,1
1679-JRFBR,108.15,56.9,14,0.5946,Standard,1,0
8313-NDOIA,104.15,32.35,17,0.948,Flexi,1,0
4548-SDBKE,85.2,52.5,16,0.3685,Flexi,0,1
5153-RTHKF,85.35,46.14,15,0.5355,Flexi,1,0
7449-HVPIV,90.4,38.9,11,0.7855,Flexi,0,0
2234-XADUH,103.2,33.24,14,0.7214,Standard,0,0
6036-TTFYU,19.6,4.47,17,0.88,Flexi,0,0
0266-CLZKZ,105.65,34.86,20,0.7981,Premium,1,0
8042-RNLKO,25.45,0.49,19,0.9094,Standard,1,0
5197-YPYBZ,25.25,0.0,19,0.5303,Premium,0,0
7698-YFGEZ,20.0,0.0,13,0.7736,Flexi,0,0
4636-TVXVG,19.95,3.53,10,0.888,Standard,0,0
4936-YPJNK,19.9,0.19,9,0.6998,Flexi,1,0
2150-OEGBV,20.1,0.78,13,0.7878,Standard,0,0
0074-HDKDG,61.6,10.7,17,0.8113,Standard,1,0
5160-UXJED,44.6,14.68,19,0.9285,Standard,0,0
4139-JPIAM,44.45,15.4,15,0.5876,Flexi,0,0
0870-VEMYL,53.85,26.56,18,0.7813,Flexi,0,1
7410-OIEDU,79.85,38.9,19,0.582,Flexi,1,0
0401-WDBXM,105.55,23.57,24,0.6295,Premium,0,0
5676-CFLYY,73.35,15.55,17,0.5836,Premium,0,0
5278-PNYOX,100.65,69.06,11,0.5448,Premium,0,0
0480-KYJVA,24.25,3.03,17,0.4846,Premium,0,0
9378-FXTIZ,70.15,17.52,18,0.7195,Standard,0,1
5955-ERIHD,94.7,48.15,15,0.7655,Flexi,0,1
9837-FWLCH,19.2,2.76,15,0.7491,Flexi,1,0
9095-HFAFX,81.0,8.41,12,0.3963,Flexi,2,1
6137-NICCO,94.05,36.93,13,0.3875,Flexi,1,0
6231-WFGFH,20.5,1.4,13,0.6757,Flexi,1,0
9773-PEQBZ,79.85,50.47,12,0.7336,Flexi,2,0
0611-DFXKO,89.0,30.52,11,0.7675,Flexi,1,1
6440-DKQGE,64.5,14.73,10,0.9125,Standard,1,0
6379-RXJRQ,70.1,48.16,14,0.9356,Flexi,0,1
8966-SNIZF,19.45,1.29,14,0.5443,Premium,0,0
2959-MJHIC,80.35,18.6,15,0.7638,Flexi,1,1
7521-AFHAB,44.8,19.24,14,0.8679,Flexi,1,0
6518-LGAOV,105.0,57.13,9,0.881,Flexi,1,1
3537-RYBHH,67.45,20.14,21,0.5142,Flexi,2,0
6377-WHAOX,106.15,54.88,14,0.8007,Flexi,0,0
3092-IGHWF,87.4,46.49,10,0.4603,Standard,0,1
3014-WJKSM,75.3,27.42,15,0.786,Flexi,0,0
2018-PZKMU,103.1,48.9,16,0.6899,Flexi,1,0
8417-FMLZI,83.55,57.99,12,0.7992,Flexi,1,1
7054-LGEQW,45.95,20.82,10,0.7844,Flexi,1,1
9626-VFRGG,88.5,52.65,17,0.5292,Flexi,0,0
9592-ERDKV,79.25,22.05,15,0.6446,Standard,0,0
8213-TAZPM,108.75,43.5,11,0.7718,Standard,0,0
2569-WGERO,21.15,4.52,16,0.847,Premium,1,0
5844-QVTAT,58.45,29.69,20,0.6339,Standard,0,0
6848-HJTXY,19.45,1.74,14,0.7739,Premium,1,0
7950-XWOVN,34.7,20.49,8,0.747,Flexi,1,0
7268-IGMFD,93.9,44.1,12,0.3954,Flexi,1,0
6705-LNMDD,50.0,29.78,9,0.9525,Flexi,1,0
8405-IGQFX,90.05,50.53,15,0.4761,Standard,0,0
0581-MDMPW,88.95,21.61,15,0.5934,Flexi,0,0
8417-GSODA,92.2,26.06,24,0.2712,Standard,2,0
5087-SUURX,39.05,19.6,11,0.495,Flexi,2,1
5176-OLSKT,66.9,22.06,16,0.3522,Premium,0,0
9448-REEVD,44.7,25.95,9,0.5576,Flexi,3,1
8800-JOOCF,84.05,71.97,12,0.8484,Flexi,0,0
3721-CNEYS,70.95,49.79,13,0.7279,Flexi,0,1
7503-ZGUZJ,84.65,32.01,24,0.8041,Flexi,1,1
3981-QSVQI,19.7,0.49,17,0.8314,Flexi,1,0
6986-IXNDM,92.9,33.34,15,0.635,Flexi,2,0
6504-VBLFL,58.6,29.1,10,0.6191,Premium,0,0
9495-SKLKD,95.95,37.81,10,0.7807,Flexi,1,0
0734-OXWBT,70.7,39.23,13,0.9181,Flexi,0,0
0196-JTUQI,75.2,35.71,16,0.6619,Flexi,1,0
0562-KBDVM,44.6,20.31,21,0.7364,Premium,0,0
1918-ZBFQJ,79.25,54.38,12,0.2453,Flexi,2,1
8267-ZNYVZ,103.75,61.37,10,0.8121,Standard,1,1
0549-CYCQN,79.6,41.74,12,0.6687,Standard,0,0
4804-NCPET,20.2,3.14,23,0.5856,Premium,1,0
8242-PDSGJ,39.15,23.6,8,0.536,Premium,1,0
5915-ANOEI,79.15,4.73,15,0.8545,Premium,1,0
2091-MJTFX,51.2,28.39,21,0.8614,Flexi,0,1
0650-BWOZN,73.55,40.79,14,0.7061,Flexi,2,0
9693-XMUOB,50.25,13.82,16,0.6136,Flexi,0,0
6135-OZQVA,53.65,20.12,15,0.6347,Flexi,1,0
0536-BGFMZ,20.5,1.22,13,0.6149,Flexi,0,0
0877-SDMBN,103.95,39.72,17,0.7572,Standard,0,1
2796-NNUFI,19.95,0.0,19,0.8027,Premium,1,0
6635-MYYYZ,85.35,14.09,14,0.888,Standard,1,1
5245-VDBUR,35.45,13.32,18,0.7815,Standard,0,0
6103-BOCOU,80.7,43.03,12,0.5524,Flexi,1,0
6480-YAGIY,112.2,35.38,16,0.7712,Standard,0,0
1442-BQPVU,29.15,25.03,9,0.6283,Flexi,2,0
9415-ZNBSX,89.0,22.81,13,0.9502,Premium,1,0
6234-PFPXL,95.9,51.3,18,0.5861,Flexi,0,0
0523-VNGTF,50.5,22.64,18,0.7748,Flexi,2,0
4077-HWUYD,87.55,17.09,11,0.5798,Premium,2,0
2908-ZTPNF,34.85,28.43,12,0.8795,Flexi,0,0
9957-YODKZ,80.8,55.29,12,0.9264,Flexi,0,0
5183-SNMJQ,95.1,51.59,15,0.2482,Flexi,0,0
2002-MZHWP,20.5,1.57,18,0.9083,Flexi,0,1
1761-AEZZR,79.55,53.43,16,0.4858,Flexi,0,1
6008-NAIXK,55.45,24.12,19,0.759,Standard,3,0
3454-JFUBC,20.0,0.79,18,0.2614,Premium,3,0
0939-YAPAF,100.25,45.0,22,0.4431,Flexi,2,1
2845-HSJCY,87.25,38.39,18,0.5272,Flexi,0,1
2969-WGHQO,69.45,41.41,16,0.499,Standard,1,0
4102-OQUPX,74.4,44.26,17,0.5363,Flexi,0,1
8374-XGEJJ,101.0,48.72,22,0.4227,Flexi,0,1
5383-MMTWC,84.0,19.98,9,0.2208,Flexi,2,1
2378-VTKDH,104.35,35.49,18,0.7849,Flexi,0,0
1872-EBWSC,20.35,0.35,11,0.7146,Standard,1,0
2581-VKIRT,65.5,11.23,10,0.6481,Standard,1,0
8311-UEUAB,75.5,25.23,9,0.8739,Premium,2,0
7020-OZKXZ,75.5,52.18,15,0.6528,Flexi,0,0
0442-ZXKVS,115.6,38.54,16,0.7061,Standard,0,0
6168-YBYNP,111.35,39.55,19,0.8605,Flexi,1,0
7480-QNVZJ,95.7,48.52,20,0.6922,Flexi,0,1
2599-CIPQE,109.3,41.77,21,0.8865,Premium,2,0
2845-KDHVX,68.3,26.19,20,0.827,Premium,0,0
2087-QAREY,54.7,13.65,16,0.7122,Flexi,0,0
0141-YEAYS,86.45,45.13,14,0.8608,Flexi,2,0
0378-TOVMS,85.8,59.48,13,0.3495,Flexi,1,1
6345-ULYRW,88.4,76.6,9,0.2799,Standard,1,1
2114-MGINA,89.8,46.52,17,0.9067,Flexi,0,1
5934-TSSAU,75.3,59.1,19,0.6801,Flexi,2,0
4360-QRAVE,36.65,16.45,15,0.7333,Flexi,0,0
8752-IMQOS,20.1,1.27,13,0.4503,Standard,0,0
1552-TKMXS,20.35,1.55,12,0.8771,Flexi,0,0
5127-BZENZ,65.2,16.39,11,0.7467,Standard,0,0
5457-COLHT,80.65,26.52,17,0.5137,Premium,0,0
3716-BDVDB,69.1,62.63,14,0.8215,Flexi,2,1
2482-CZGBB,70.0,45.04,23,0.7749,Flexi,1,1
3423-HHXAO,19.5,1.89,19,0.8627,Standard,1,0
3668-QPYBK,53.85,38.11,17,0.4973,Flexi,2,1
2108-XWMPY,35.45,17.19,23,0.8589,Flexi,0,1
6481-ESCNL,100.55,43.25,11,0.6061,Flexi,1,0
8207-VVMYB,26.0,3.64,10,0.7419,Premium,0,0
3563-SVYLG,62.65,24.84,12,0.7947,Premium,0,0
1013-QCWAM,100.8,39.38,7,0.8812,Flexi,0,0
8198-RKSZG,80.45,13.64,14,0.6698,Flexi,2,0
1760-CAZHT,20.8,2.51,12,0.7858,Flexi,0,0
3540-RZJYU,86.2,54.91,15,0.9181,Flexi,0,1
1469-LBJQJ,105.2,62.87,11,0.5998,Flexi,1,0
4608-LCIMN,44.65,26.1,13,0.9668,Flexi,0,0
8854-CCVSQ,80.65,19.28,14,0.9321,Flexi,1,1
3115-JPJDD,81.25,46.1,18,0.6029,Standard,1,0
4716-MRVEN,20.0,0.0,17,0.7446,Standard,0,0
5730-RIITO,33.45,21.62,20,0.8238,Flexi,1,0
3134-DSHVC,98.0,12.29,8,0.3757,Premium,1,0
6695-FRVEC,60.4,21.19,13,0.8739,Premium,1,0
9489-DEDVP,69.2,24.3,14,0.9342,Premium,0,0
0637-KVDLV,76.5,37.98,14,0.9241,Flexi,2,1
4550-EVXNY,69.65,51.9,15,0.838,Flexi,0,1
5839-SUYVZ,74.55,58.91,24,0.7202,Flexi,1,0
6862-CQUMB,96.1,50.77,13,0.6779,Flexi,1,0
3441-CGZJH,60.4,33.2,17,0.357,Standard,0,0
9442-JTWDL,20.05,1.15,11,0.4656,Standard,0,0
2878-RMWXY,102.65,51.95,11,0.788,Premium,2,0
5223-UZAVK,100.3,53.81,16,0.814,Standard,1,0
7537-CBQUZ,109.4,64.3,12,0.8599,Flexi,0,0
3842-QTGDL,80.75,34.73,17,0.9,Flexi,0,0
4690-LLKUA,45.05,32.69,12,0.7931,Flexi,1,1
9229-RQABD,23.75,1.04,16,0.6351,Standard,2,0
3733-LSYCE,75.35,48.62,11,0.4539,Flexi,1,0
9917-KWRBE,78.35,3.33,18,0.696,Standard,1,0
9766-HGEDE,19.35,0.75,21,0.876,Standard,0,0
1439-LCGVL,19.2,2.96,14,0.8929,Standard,1,0
8328-SKJNO,40.65,25.59,14,0.5711,Standard,0,0
6581-NQCBA,49.95,27.09,25,0.7686,Flexi,0,1
6701-YVNQG,88.7,22.53,11,0.5678,Premium,0,0
3705-PSNGL,20.4,0.94,18,0.6037,Standard,1,1
8161-QYMTT,94.1,24.8,15,0.9671,Flexi,0,0
0895-LMRSF,64.9,30.17,9,0.7291,Standard,2,0
6683-VLCTZ,98.55,36.44,18,0.8176,Flexi,0,1
8406-LNMHF,82.95,63.39,12,0.8948,Standard,0,0
3146-MSEGF,88.05,36.21,13,0.5502,Premium,0,0
6910-HADCM,76.35,45.46,23,0.6458,Flexi,2,1
6870-ZWMNX,76.1,11.53,11,0.8368,Premium,0,0
3855-ONCAR,78.9,49.57,20,0.7498,Flexi,2,0
0848-SOMKO,48.4,29.23,9,0.8787,Premium,1,0
5336-UFNZP,107.45,62.12,8,0.6961,Standard,0,0
3156-QLHBO,19.25,3.7,12,0.6044,Flexi,2,0
1755-FZQEC,19.9,4.77,5,0.485,Standard,1,0
0742-NXBGR,82.3,31.65,13,0.5948,Flexi,0,1
3452-ABWRL,86.05,30.88,14,0.9241,Flexi,1,0
1407-DIGZV,19.1,3.54,13,0.9048,Premium,1,0
4706-AXVKM,84.8,56.57,25,0.755,Flexi,1,1
8184-WMOFI,71.4,17.13,19,0.8358,Standard,0,0
9107-UKCKY,79.8,25.43,18,0.9018,Standard,1,0
2519-TWKFS,55.1,42.17,17,0.2737,Standard,2,0
7622-FWGEW,85.65,39.15,12,0.288,Premium,1,0
4632-XJMEX,62.85,20.65,13,0.876,Standard,0,0
3692-JHONH,106.5,35.72,8,0.64,Standard,3,0
5438-QMDDL,59.8,21.52,10,0.9091,Flexi,1,0
5701-YVSVF,82.9,49.02,10,0.5767,Flexi,0,0
3941-XTSKM,45.1,32.46,9,0.8907,Standard,0,0
9465-RWMXL,78.9,31.75,16,0.7782,Flexi,0,1
6718-BDGHG,64.85,28.81,19,0.775,Standard,0,0
1579-KLYDT,90.45,29.52,13,0.6912,Flexi,0,1
6047-SUHPR,59.8,28.6,15,0.6671,Standard,1,0
3737-GCSPV,96.2,67.17,18,0.9379,Flexi,0,1
2495-INZWQ,44.55,34.07,12,0.5089,Flexi,0,1
8734-FNWVH,59.7,23.97,15,0.9323,Flexi,1,0
6286-SUUWT,19.95,4.83,17,0.6707,Flexi,0,0
1602-IJQQE,75.35,46.29,8,0.9486,Flexi,0,1
3055-OYMSE,73.8,34.5,14,0.636,Flexi,0,0
6017-PPLPX,70.45,48.02,13,0.8661,Flexi,1,1
7009-PCARS,19.1,1.68,18,0.6221,Standard,1,0
0515-YPMCW,70.45,38.95,11,0.8916,Flexi,2,1
7395-XWZOY,55.0,21.34,14,0.5957,Flexi,1,0
2815-CPTUL,70.25,49.05,12,0.68,Flexi,0,1
5396-IZEPB,19.7,2.05,15,0.8092,Flexi,1,0
2811-POVEX,88.45,29.54,18,0.9865,Flexi,2,0
3207-OYBWH,95.25,67.19,15,0.809,Flexi,2,1
0219-YTZUE,84.8,46.95,11,0.6363,Flexi,0,1
2828-SLQPF,45.0,28.13,13,0.747,Flexi,1,0
8917-FAEMR,19.85,0.0,14,0.5545,Premium,1,0
3946-JEWRQ,95.2,59.53,12,0.7596,Standard,0,0
4227-OJHAL,73.0,18.42,10,0.4859,Standard,2,0
7216-KAOID,19.5,3.88,16,0.6656,Standard,0,0
5122-CYFXA,75.3,23.94,15,0.9164,Flexi,0,0
0722-TROQR,74.9,28.16,15,0.7916,Flexi,2,1
0529-ONKER,75.65,30.55,14,0.7585,Flexi,1,1
9127-QRZMH,59.85,17.49,18,0.7758,Standard,2,0
2067-QYTCF,111.15,30.01,15,0.7041,Flexi,0,0
8019-ENHXU,99.45,34.75,22,0.6836,Flexi,1,1
1980-KXVPM,75.05,26.12,4,0.7406,Flexi,2,1
8873-GLDMH,73.85,42.54,12,0.9232,Flexi,0,0
8727-JQFHV,20.75,2.88,21,0.8435,Premium,1,0
1902-XBTFB,89.4,15.24,14,0.6671,Flexi,1,1
2107-FBPTK,104.1,41.73,12,0.6989,Flexi,0,0
6475-VHUIZ,54.25,19.32,19,0.9557,Flexi,1,0
5226-NOZFC,85.75,41.73,12,0.5698,Flexi,1,0
6427-FEFIG,78.6,24.41,18,0.3548,Premium,1,0
7520-HQWJU,67.45,7.25,10,0.9491,Flexi,1,0
5261-QSHQM,24.45,15.85,10,0.6784,Flexi,0,1
4945-RVMTE,59.55,34.49,13,0.9021,Flexi,0,0
0661-XEYAN,25.8,36.41,19,0.671,Flexi,0,1
5515-IDEJJ,19.9,1.79,7,0.7731,Flexi,1,1
5495-GPSRW,19.7,3.17,9,0.5827,Premium,1,0
6457-USBER,80.8,38.87,12,0.9513,Flexi,0,1
3178-FESZO,100.25,18.35,13,0.5056,Flexi,2,1
7088-FBAWU,74.55,9.55,16,0.7632,Flexi,1,0
8990-ZXLSU,69.05,33.83,16,0.7742,Flexi,0,0
3196-NVXLZ,84.6,41.92,21,0.6982,Flexi,2,0
6158-DWPZT,24.1,23.29,19,0.4281,Standard,0,1
2924-KHUVI,100.55,31.34,11,0.9181,Standard,0,0
2834-JRTUA,108.05,50.0,17,0.9452,Premium,1,1
5222-IMUKT,91.05,44.05,16,0.483,Flexi,1,0
3795-GWTRD,75.55,26.99,16,0.3945,Premium,2,0
8495-LJDFO,108.95,46.82,23,0.6679,Flexi,0,0
6519-ZHPXP,108.3,29.53,17,0.8936,Premium,0,0
0487-VVUVK,19.15,1.93,18,0.9307,Flexi,2,0
2262-SLNVK,70.1,38.82,12,0.7969,Flexi,1,0
9225-BZLNZ,85.25,18.86,11,0.7619,Premium,1,0
1480-IVEVR,81.6,52.04,16,0.5468,Standard,1,0
0997-YTLNY,48.8,26.92,17,0.8451,Flexi,2,0
